PM2,PM10,SO2,NO2,CO,O3,U,V,Temperature,RH,PSFC,Year,Statistics,Country,code
65.54206247,95.89861115,16.3748066,34.07089257,1.012998102,48.30678222,-0.500432054,-2.475048168,277.8238724,66.79999708,102664.3184,2017,Jan Average,JiangSu,320000
84.64851718,95.3650857,23.00537224,21.47230421,0.911348334,41.44997583,-1.613704843,-2.37011031,279.2217571,71.36414652,99630.54124,2013,Jan Average,JiangXi,360000
59.2949348,68.84641397,15.48576392,13.89355343,0.751045154,47.30014111,-1.436553134,-1.809466719,283.1235578,81.84392371,99353.81896,2013,Feb Average,JiangXi,360000
52.21388679,65.18050541,17.25081304,12.94355498,0.590289619,65.12250286,-1.020687352,-0.572400457,288.5494695,67.46755999,98920.12631,2013,Mar Average,JiangXi,360000
45.2316376,56.14571935,14.60338011,10.88296231,0.46774614,69.56019164,-1.090866031,0.015336512,291.1299982,68.26648547,98564.36613,2013,Apr Average,JiangXi,360000
48.14264701,55.3585396,13.87596379,8.505425859,0.459009844,80.49992968,-0.698676277,0.569146524,295.7016489,74.99764305,98130.9482,2013,May Average,JiangXi,360000
30.96353088,36.49231426,11.24835831,8.331269301,0.358579927,67.36825295,-0.541003179,1.072427793,298.5405727,79.28441371,97757.02979,2013,Jun Average,JiangXi,360000
16.44663268,20.73779775,7.951448976,7.301642349,0.247196537,60.75936011,0.612232135,4.999035774,301.5853964,68.46541531,97813.2358,2013,Jul Average,JiangXi,360000
25.26924409,32.22434253,10.20102575,7.807392107,0.304543816,68.21039553,-1.151109695,1.129101696,301.887153,67.96816032,97710.82405,2013,Aug Average,JiangXi,360000
39.07200772,48.23177339,14.65223024,9.558522252,0.450153043,77.82428474,-2.61157039,-3.196113987,296.8723738,72.84000091,98376.99646,2013,Sep Average,JiangXi,360000
44.64108904,53.74367716,18.21392722,14.42226993,0.479243649,73.64409115,-2.375956755,-4.533172189,292.1388683,61.41614398,98971.48477,2013,Oct Average,JiangXi,360000
51.38515077,66.75578429,24.14794823,19.16682062,0.593278837,48.23789691,-1.364067666,-2.922756585,287.3601253,60.88713851,99349.33059,2013,Nov Average,JiangXi,360000
88.79768041,100.9405669,32.76192142,27.84237013,0.872114354,38.97154039,-1.459415048,-3.976532917,280.3403507,54.42599323,99553.81216,2013,Dec Average,JiangXi,360000
74.21926738,90.65244001,22.24177903,22.68835589,0.893779555,44.51417817,-1.374214204,-1.658155489,282.1285602,55.33694999,99576.33157,2014,Jan Average,JiangXi,360000
40.02117458,48.94177842,12.77105343,12.26945163,0.689197158,46.78091475,-1.615126508,-2.418967011,281.0984581,74.8314276,99301.45758,2014,Feb Average,JiangXi,360000
41.41166916,53.42009932,14.13122616,11.67623187,0.563877999,57.58230904,-1.176937242,-0.078373033,287.248388,73.56740221,99047.91542,2014,Mar Average,JiangXi,360000
39.26648229,50.4616594,13.27466167,10.69574296,0.554420073,66.62281426,-1.088122616,-0.557377384,292.5097897,73.98220391,98679.36859,2014,Apr Average,JiangXi,360000
44.67650919,59.32198954,12.41835501,9.652481761,0.487759515,70.53989364,-1.275524743,0.167618001,295.6051846,73.98003208,98002.58439,2014,May Average,JiangXi,360000
39.73507312,50.92745413,12.15795232,8.945985922,0.504388738,79.62992371,-1.528429609,-1.308579473,298.5620491,74.97750908,97662.76238,2014,Jun Average,JiangXi,360000
30.41438296,40.31265711,10.37387141,7.924848818,0.37945592,72.06392151,-0.319619847,0.482106443,300.9255537,76.35368419,97715.39691,2014,Jul Average,JiangXi,360000
39.17691746,54.10200536,14.46944801,9.274271337,0.513569482,72.60849125,-0.683026721,-1.032240046,299.4397464,80.79189813,97890.90957,2014,Aug Average,JiangXi,360000
35.85204269,49.6541703,14.72203724,9.671166212,0.516653043,69.63430518,-1.075313806,-1.792457312,298.2363174,77.40178292,98253.9158,2014,Sep Average,JiangXi,360000
46.97305133,63.25814494,18.11886525,14.65545706,0.61971126,76.70212051,-2.189163663,-2.768868331,293.3209449,63.19833304,98927.05641,2014,Oct Average,JiangXi,360000
53.10605268,74.36478156,23.86936467,23.62802679,0.867428701,45.10724114,-1.50441099,-3.044217984,287.4336049,72.31030154,99298.65223,2014,Nov Average,JiangXi,360000
29.68279643,44.26844071,32.62748264,28.97609959,0.890176233,39.67830667,-1.389011163,-4.026758812,280.1633102,48.97248528,99822.89559,2014,Dec Average,JiangXi,360000
54.36960535,75.33257845,27.00757098,29.58507559,1.123641997,37.46111761,-1.459218599,-2.558165597,281.1954623,63.27536609,99670.53473,2015,Jan Average,JiangXi,360000
47.68593859,64.48868188,15.89212096,18.1005615,1.03006958,45.69026129,-1.205630109,-1.571712242,283.2994005,66.82939276,99362.92957,2015,Feb Average,JiangXi,360000
31.97766459,45.77980399,14.31203261,14.26375011,0.848918871,46.15231168,-1.27966819,-0.69169201,286.6793597,77.93049881,99170.61693,2015,Mar Average,JiangXi,360000
35.77847184,51.73268574,16.32967666,13.72122389,0.725235241,61.59337511,-0.061015441,0.180584469,291.5281004,68.97095368,98731.96608,2015,Apr Average,JiangXi,360000
39.09650435,53.34462292,13.76612156,10.32288389,0.732928276,63.16539334,-0.915153819,0.567505494,296.3850563,77.48420322,98057.46992,2015,May Average,JiangXi,360000
25.07546685,35.55764941,12.2986703,8.525624432,0.622757947,54.08099455,0.68059673,2.913406903,299.4345936,78.191396,97808.18522,2015,Jun Average,JiangXi,360000
28.51627142,40.46319328,10.99948581,8.493570361,0.657589435,56.17103586,-0.388516305,-0.386330316,299.1032214,78.74956271,97649.93247,2015,Jul Average,JiangXi,360000
34.30553485,50.09608025,13.39973675,8.519545574,0.677020744,61.86724356,-0.419856289,-1.172590314,299.5109159,74.80620814,97859.44504,2015,Aug Average,JiangXi,360000
36.64889055,50.28929428,14.83934287,10.20991099,0.710386467,65.7853188,-1.701889646,-2.41424069,296.4100495,76.92680064,98423.47445,2015,Sep Average,JiangXi,360000
39.91039334,55.72372286,17.67311857,15.41600114,0.717461545,61.91480003,-1.86589303,-3.230307199,292.6288705,70.24921025,99018.37795,2015,Oct Average,JiangXi,360000
31.9808842,43.0964941,15.35239146,18.19517529,0.919874659,30.87936194,-1.192138964,-2.259928701,287.2467175,82.90315759,99375.14904,2015,Nov Average,JiangXi,360000
45.09861519,62.76643623,18.34995342,22.75245144,0.924524919,32.12152984,-1.25115672,-3.69360552,280.9983286,76.65066494,99751.12872,2015,Dec Average,JiangXi,360000
45.61097829,65.35082755,17.1375323,22.59277358,0.986287246,34.13576206,-1.052915531,-3.199798717,279.2372581,79.30268129,99668.38831,2016,Jan Average,JiangXi,360000
44.69290379,68.33977685,14.25584375,14.85419994,0.842016349,57.60605609,-0.732138495,-1.97074744,281.476967,61.27496993,99713.41022,2016,Feb Average,JiangXi,360000
46.95416894,67.91314714,17.40954909,19.13422387,0.820768217,60.64371759,-1.561678386,-0.578046497,286.396238,69.90273446,99149.85873,2016,Mar Average,JiangXi,360000
32.54598547,46.6389832,13.8674228,12.98695005,0.783093551,60.97185104,-0.700334242,0.154322888,292.6646748,80.2216258,98402.89495,2016,Apr Average,JiangXi,360000
32.47003736,47.67849301,12.51532961,11.29575196,0.742737541,65.03060956,-0.53638569,0.412968269,295.3194836,78.65664762,98254.27919,2016,May Average,JiangXi,360000
25.92948885,38.7621267,12.83973479,8.916684378,0.702741144,66.77041962,0.483201181,1.979592643,299.0168665,77.94285967,97935.04915,2016,Jun Average,JiangXi,360000
23.99485937,35.08556825,10.20550497,8.66915795,0.681975916,58.22224268,0.669717852,2.972268173,301.5480817,73.22039817,97813.68779,2016,Jul Average,JiangXi,360000
27.90625692,41.9070436,9.931572471,8.439233981,0.709415487,67.14514986,-2.510955876,-1.138430606,301.0529397,70.76669728,97680.67973,2016,Aug Average,JiangXi,360000
38.07606267,54.87727475,14.92916031,10.9567198,0.770477748,74.0795386,-2.026245686,-3.734692098,296.8348034,75.45274205,98192.72912,2016,Sep Average,JiangXi,360000
32.89114714,47.89481849,14.21668234,14.0694691,0.786753977,49.34082887,-2.047921684,-4.003841083,293.5780162,83.57642041,98753.38873,2016,Oct Average,JiangXi,360000
40.92801362,60.46898592,16.71377566,20.39697639,0.811809264,39.41643551,-1.344991826,-2.70301317,286.98146,81.04268892,99335.67952,2016,Nov Average,JiangXi,360000
61.8938068,87.24017095,21.13481805,27.91524875,0.971012569,43.66715259,-1.4687756,-3.15872462,282.8255634,72.31821614,99600.43224,2016,Dec Average,JiangXi,360000
64.08302452,86.19934253,16.97169553,22.42974158,1.024977586,46.80019513,-1.436538631,-2.994021711,281.8915452,75.05321043,99627.10293,2017,Jan Average,JiangXi,360000
74.09014349,89.58063033,21.09941639,24.81499518,0.80172043,40.1108198,2.751313682,0.226570263,252.7481086,73.89882684,97628.03146,2013,Jan Average,JiLin,220000
35.89576519,43.76067611,13.91640517,14.27469007,0.54035509,50.66384934,4.158362479,0.728368227,255.7024557,72.844922,97472.67152,2013,Feb Average,JiLin,220000
26.03573415,34.54602707,11.2805228,12.13028179,0.440982573,60.73747201,4.615516129,0.275568039,264.6350519,72.27193252,96881.88171,2013,Mar Average,JiLin,220000
20.35729042,30.78897471,6.569870881,9.043071264,0.363259004,67.94023908,3.784994636,-0.887154789,275.0312755,61.5689613,96402.92534,2013,Apr Average,JiLin,220000
28.53304968,39.83889173,7.470278457,8.463347423,0.333321839,75.93387023,2.218717464,2.567273637,288.5240222,53.41129106,96206.75979,2013,May Average,JiLin,220000
30.94244061,39.22793946,8.411536398,8.703432951,0.306980077,85.24982261,0.958659004,2.27014023,292.9595015,62.86694789,96189.46695,2013,Jun Average,JiLin,220000
27.45290026,34.35801224,7.244313682,6.749114943,0.272820171,75.75694438,0.471921023,1.92355469,295.2195324,73.20965665,95773.40444,2013,Jul Average,JiLin,220000
28.62011198,36.5702551,8.228839451,6.168602521,0.320238784,74.18592621,1.949907304,1.842542084,294.136274,75.15606192,96010.25749,2013,Aug Average,JiLin,220000
23.70643487,32.4507,8.281851724,7.767342145,0.314541379,65.94081992,1.49887931,1.659695402,287.4777291,62.54617625,96973.6047,2013,Sep Average,JiLin,220000
45.49635743,55.56100482,11.7529644,15.27989062,0.534186504,51.33279718,1.889062291,0.897195032,280.2934661,60.56029181,97422.17356,2013,Oct Average,JiLin,220000
39.09835824,51.18887969,16.3611931,16.71100307,0.602485058,41.57626207,4.401419923,0.321440996,270.5208536,67.75473487,96870.29271,2013,Nov Average,JiLin,220000
53.56379422,66.03238487,20.46881164,23.72610827,0.754242492,35.12073341,3.257167223,-0.44641231,261.128964,73.62554802,97246.15049,2013,Dec Average,JiLin,220000
46.65286467,58.65432555,18.87300037,19.92699407,0.749951428,39.01520912,3.511368187,0.714683352,256.8093567,69.73550167,97493.75924,2014,Jan Average,JiLin,220000
56.07170977,69.98002012,18.60716831,16.97204557,0.847309524,54.33511782,1.462700328,-0.139141215,259.066197,69.77888998,97964.26407,2014,Feb Average,JiLin,220000
34.51629811,46.89067705,12.67982017,12.54613459,0.569852429,60.83336151,2.267096403,-0.883328513,271.014343,61.64791435,97144.72051,2014,Mar Average,JiLin,220000
26.41471034,41.25355096,7.851668199,10.44275517,0.388288123,70.35712567,1.812027586,0.123335249,282.6815491,34.75541303,96983.94413,2014,Apr Average,JiLin,220000
24.42251798,32.73023396,6.902484983,8.244757137,0.344354468,73.14624249,2.466540601,0.934003337,286.6336544,56.51539674,95711.80896,2014,May Average,JiLin,220000
25.64155057,34.22870345,6.67372682,9.077555173,0.331057471,80.36069617,-0.301971264,0.307571264,293.3059433,62.90456207,96120.81675,2014,Jun Average,JiLin,220000
34.27604746,45.17081646,7.914002596,7.641011494,0.424121246,86.21431961,1.819315536,2.686120133,295.2350894,67.00990879,96022.53931,2014,Jul Average,JiLin,220000
28.69529885,39.2360241,7.80861624,7.740301446,0.365891732,80.53897182,0.23047386,0.802651465,293.7080486,68.8204835,96429.49906,2014,Aug Average,JiLin,220000
18.2684977,26.33842644,6.575831418,8.348179693,0.313930651,64.7939931,1.323132184,0.342749808,287.2652238,60.18297701,96897.19883,2014,Sep Average,JiLin,220000
53.25872191,68.52855543,11.60136225,17.8434657,0.550089729,56.44423433,2.001366333,1.035619577,279.9491116,53.50587764,97134.11356,2014,Oct Average,JiLin,220000
51.6130613,70.50717701,19.27982299,19.786341,0.698985824,41.09570077,3.682047893,1.080691954,271.8742782,55.55914559,97296.52036,2014,Nov Average,JiLin,220000
42.76831813,56.89613422,22.40258621,20.77003782,0.818997034,38.9293096,4.725681498,-0.340543567,257.9346678,69.70624991,97211.49713,2014,Dec Average,JiLin,220000
58.02847868,75.53026437,27.52760326,26.70365777,0.963067482,40.10512236,3.055292176,-0.215474972,258.7465866,72.92859251,97600.33655,2015,Jan Average,JiLin,220000
49.24308087,69.53758005,19.23226149,20.42498358,0.85896798,55.26007512,2.57577422,0.006428161,262.1789709,73.32141092,97255.17041,2015,Feb Average,JiLin,220000
35.63647349,56.73235595,13.82974898,14.90342343,0.700508343,68.07709715,3.915893215,0.669707824,269.985409,61.48501186,97104.35074,2015,Mar Average,JiLin,220000
30.2651295,49.35412261,8.053132567,11.40519272,0.475487356,77.76006782,3.052628353,1.023877012,281.0998839,42.15361303,96758.41178,2015,Apr Average,JiLin,220000
24.16981238,41.32350055,6.511268447,8.737293289,0.34639822,79.53857508,3.582863552,1.780351872,287.1290719,48.74196626,95972.38445,2015,May Average,JiLin,220000
26.84572299,36.93396628,6.784374713,9.798606896,0.378014176,85.18331034,0.714832567,2.265596169,292.3641165,63.10171647,96041.15234,2015,Jun Average,JiLin,220000
25.60451205,36.82132777,6.401022988,8.423123471,0.415728587,81.79076492,0.201213571,0.781259548,294.8445202,66.77473934,96198.98012,2015,Jul Average,JiLin,220000
24.19134817,34.24693808,6.899773081,7.443470523,0.413095662,68.3112221,-0.047855766,1.02420875,293.5142581,77.48151687,96313.17676,2015,Aug Average,JiLin,220000
20.1437249,31.3915249,7.213587739,10.75392222,0.446618391,59.31387548,1.007424521,0.333418391,288.0630529,63.90249387,97024.48719,2015,Sep Average,JiLin,220000
35.66158769,48.07699147,9.462868372,15.97785317,0.556988135,54.95452392,4.112128291,0.976548387,279.487908,52.33998035,97042.53626,2015,Oct Average,JiLin,220000
67.0558115,83.11333525,15.46341456,21.07717126,0.77862682,45.42056897,0.603904598,-0.793546743,268.1441023,66.4757364,97991.0917,2015,Nov Average,JiLin,220000
61.25807897,74.44854431,26.69046311,27.017967,0.948440489,36.90760586,3.107327401,0.883536893,261.8207512,75.53075232,97590.79005,2015,Dec Average,JiLin,220000
42.83695291,55.06324768,21.3099733,20.09055654,0.725652206,42.36523396,3.995017056,-0.502443826,254.3400282,70.79510716,97592.60393,2016,Jan Average,JiLin,220000
32.5392612,43.4913805,16.7184887,15.20070075,0.7258478,54.32871581,3.512912406,0.316438763,260.4965347,71.5668696,97359.50576,2016,Feb Average,JiLin,220000
33.40008936,54.05493363,12.45900074,13.57115795,0.618500556,67.87157026,3.501911754,0.82490026,271.6733693,59.66499481,97107.75739,2016,Mar Average,JiLin,220000
23.31198697,42.11197241,6.790489655,9.309822989,0.453240613,75.76507816,3.455855173,1.078405747,279.763308,47.52845441,96482.25838,2016,Apr Average,JiLin,220000
24.97916908,39.05395996,7.29673489,9.264131257,0.431381164,87.30054653,2.625860586,2.271694846,287.6564283,51.6308795,96109.97884,2016,May Average,JiLin,220000
24.39751341,33.12483257,7.166583525,9.398992337,0.425888123,86.59719694,1.097534866,1.802892337,292.1816487,62.99736475,96063.39317,2016,Jun Average,JiLin,220000
25.10177197,35.42847015,6.604567297,8.259226548,0.474223211,80.14946384,-0.024459399,1.822230627,295.5661954,69.33920949,96260.57579,2016,Jul Average,JiLin,220000
19.52908046,29.25084242,5.677286986,8.0419099,0.423021135,68.69037152,0.867600297,-0.498901743,294.6563118,66.983429,96302.02155,2016,Aug Average,JiLin,220000
21.89599693,32.26322644,7.83000613,9.748032184,0.522014176,59.20608697,0.643544061,1.432831418,288.2902073,75.12424559,96870.4485,2016,Sep Average,JiLin,220000
28.49919004,39.00803263,9.192106414,15.62735521,0.605932518,49.11730923,2.821462736,0.300226919,277.7748094,60.15212866,97448.91352,2016,Oct Average,JiLin,220000
44.36339196,54.77660536,15.32906858,19.14253525,0.803861303,45.50456782,2.798316858,0.679541762,265.8878839,70.15973218,97541.88341,2016,Nov Average,JiLin,220000
50.87394586,62.85620356,22.84290174,24.67923508,1.011098628,37.79353096,3.013670745,0.288343344,261.7128991,73.7590812,97625.83894,2016,Dec Average,JiLin,220000
53.47687764,65.1695469,22.37881646,22.88627475,0.975053763,45.76463293,3.753533556,-0.363847238,258.0501494,72.23631999,97604.0224,2017,Jan Average,JiLin,220000
88.25608002,115.9824426,48.19856964,27.56100325,1.258796199,30.83266317,1.099734934,-2.2772003,258.1990543,70.55957139,99953.90139,2013,Jan Average,LiaoNing,210000
45.89906368,61.25925249,31.29802935,16.60272536,0.788527686,44.38724142,1.945901993,-1.712440753,261.3601052,67.64414286,99875.62075,2013,Feb Average,LiaoNing,210000
40.6332008,59.44425606,24.3456069,16.13935834,0.653435859,54.61748837,2.120222556,-1.178188047,270.5832243,58.5260015,99193.864,2013,Mar Average,LiaoNing,210000
29.77659845,45.30254522,11.18986408,11.47949612,0.466428941,64.26777571,2.11405478,-2.296571576,278.0131798,51.43918553,98650.09818,2013,Apr Average,LiaoNing,210000
47.45594399,69.17223406,14.81083571,14.57894824,0.491792948,79.49490973,1.690357089,2.379245311,289.9586247,52.06871518,98297.87219,2013,May Average,LiaoNing,210000
41.14643514,54.57507235,14.1996739,15.47406718,0.447944186,84.48243514,0.510849612,2.783109044,293.8524388,65.49214367,98136.44438,2013,Jun Average,LiaoNing,210000
39.45110077,53.35019155,12.91313979,14.28310578,0.430311578,78.4596144,0.700912228,1.910572643,297.0042616,72.52130683,97673.73258,2013,Jul Average,LiaoNing,210000
40.88552338,55.60061315,15.48975444,12.84709627,0.495089272,74.27936284,1.128054014,1.884757189,296.644197,73.23626057,97966.29001,2013,Aug Average,LiaoNing,210000
36.13953437,54.1583907,15.90222997,17.08113075,0.633509044,59.25797364,0.473331783,0.994692507,290.2929307,64.15717261,98962.39285,2013,Sep Average,LiaoNing,210000
47.83587147,67.38128232,18.87472168,23.20539435,0.864781195,47.90285471,0.96603801,-0.103137284,283.3836724,58.56972443,99498.84118,2013,Oct Average,LiaoNing,210000
44.42710491,68.92939845,31.88616899,27.11543618,0.923686305,36.86880568,3.144117313,-1.693648062,274.609876,56.2672491,99211.9427,2013,Nov Average,LiaoNing,210000
58.8296209,86.21942385,42.92404101,32.0831913,1.200025506,29.01395499,1.925192298,-3.010477119,266.0146302,60.40314128,99573.18535,2013,Dec Average,LiaoNing,210000
56.17700275,82.53508278,47.30348687,30.26403001,1.369993498,31.53210103,1.410408602,-1.180656664,264.3328547,60.5968002,99800.93259,2014,Jan Average,LiaoNing,210000
63.26009468,94.3199031,42.76636047,27.37534939,1.461614064,43.93162292,-0.061045404,-1.715868771,266.021912,59.7179546,100126.128,2014,Feb Average,LiaoNing,210000
47.59710528,76.91966391,28.89476719,22.93860915,1.169093273,55.77204151,0.867768942,-1.518631158,275.9780505,48.33770043,99303.9343,2014,Mar Average,LiaoNing,210000
44.54807442,78.39879328,17.22147545,21.98713695,0.897130749,69.29202946,0.95965478,0.438345736,285.1886904,36.62011525,99053.73747,2014,Apr Average,LiaoNing,210000
34.29684771,56.60664766,12.73728182,18.38060565,0.737901475,77.04258215,2.041282321,1.461523881,289.2504456,49.51723781,97605.91323,2014,May Average,LiaoNing,210000
36.0617137,50.94904858,11.30863721,15.20357261,0.722130749,82.42028476,0.463862016,0.720986046,294.4178393,63.05629923,98035.66189,2014,Jun Average,LiaoNing,210000
42.53092023,59.13607802,12.18376044,13.83712778,0.8591988,87.92950088,1.046790698,2.951299825,296.8707137,66.83216354,97981.97653,2014,Jul Average,LiaoNing,210000
36.08247812,54.46807552,12.62769392,14.8516034,0.824817704,80.1023871,0.35860065,0.708671668,295.817829,67.51522931,98320.66961,2014,Aug Average,LiaoNing,210000
28.01736176,46.68035814,12.53556796,18.94201085,0.782293023,60.40793023,0.282478036,-0.277156589,290.0896078,56.698523,98869.4293,2014,Sep Average,LiaoNing,210000
57.29465266,87.13980345,18.90891423,27.07698375,1.060752688,55.84474419,0.948149537,0.435820455,283.8113989,54.02292473,99060.49487,2014,Oct Average,LiaoNing,210000
60.51920569,96.44818088,37.59603308,34.40208165,1.441843928,35.19408992,2.126014987,-0.525851163,276.0252827,48.20430956,99524.15755,2014,Nov Average,LiaoNing,210000
44.20162241,69.05433659,41.4587987,29.81383046,1.399786947,32.2104211,2.990285571,-2.630732183,264.2147232,54.91888722,99671.03642,2014,Dec Average,LiaoNing,210000
57.52988497,84.40417805,47.95925781,34.37835009,1.437500875,31.17498174,1.459522881,-2.265779445,264.2433258,62.64746887,99922.48083,2015,Jan Average,LiaoNing,210000
56.67215116,93.10553377,38.55841196,27.6375454,1.298670543,41.66728904,1.828171096,-1.825312846,267.2260349,59.21630122,99543.78857,2015,Feb Average,LiaoNing,210000
46.39316579,85.06800851,26.59934884,23.25462916,1.173569392,54.55009502,2.266529132,-0.190632158,274.4152723,48.27011153,99387.1743,2015,Mar Average,LiaoNing,210000
42.77743049,74.42090905,15.42770284,20.74437209,1.006665116,68.71296951,1.524003618,0.481801034,283.2864739,44.07325323,98884.08885,2015,Apr Average,LiaoNing,210000
32.75052863,58.7347832,12.79128782,16.44178545,0.630709677,86.39209603,2.898432108,2.040140035,289.5537564,45.19770443,98126.34505,2015,May Average,LiaoNing,210000
32.08811163,47.37478863,10.68491008,14.07161705,0.626581395,88.76176848,0.609978811,2.485759173,293.7627302,63.69099845,97961.43553,2015,Jun Average,LiaoNing,210000
30.09886422,45.51154989,9.010221555,12.88003651,0.630733183,78.14037309,0.287017254,1.268733683,296.3073523,68.00227857,98084.73205,2015,Jul Average,LiaoNing,210000
29.97338435,45.78546387,9.897850463,12.81864916,0.718383096,74.10002551,0.712987247,0.482032008,295.8062286,72.75932683,98217.94342,2015,Aug Average,LiaoNing,210000
26.7090124,44.57177778,12.00930078,18.62463514,0.741951938,63.47016072,0.337740052,-0.234339018,290.9937685,60.63675607,98996.32433,2015,Sep Average,LiaoNing,210000
38.92407702,59.24127032,13.87094924,23.50482621,0.896245061,55.11011153,2.222742185,-0.662742186,283.1823086,50.43612403,99250.79788,2015,Oct Average,LiaoNing,210000
77.07557933,99.01145065,30.43157829,30.50447649,1.293501292,39.94958295,-0.214350388,-3.112983979,271.4053674,64.91111473,100050.49,2015,Nov Average,LiaoNing,210000
68.42530382,92.0987847,43.01917429,34.72407702,1.468231058,29.406011,1.709594899,-1.279443361,267.0978045,66.60390698,99867.18837,2015,Dec Average,LiaoNing,210000
45.67990448,67.50035459,35.13645561,26.7439975,1.129450363,36.17219705,1.765543386,-3.755448862,260.1028317,57.22771593,99980.34116,2016,Jan Average,LiaoNing,210000
34.73487303,53.6218749,28.47760599,20.70455761,0.990257151,48.51324405,2.212584336,-2.032029404,266.000703,57.67962844,99681.70239,2016,Feb Average,LiaoNing,210000
45.18387497,81.82915879,23.67194949,22.61388347,0.971726432,64.8784081,2.245817955,-0.439257314,275.6927842,47.86228707,99350.01208,2016,Mar Average,LiaoNing,210000
35.1692186,71.05880362,12.20338398,17.39016072,0.806195349,77.43147803,1.600272868,0.841577261,283.1912279,44.47282636,98623.44458,2016,Apr Average,LiaoNing,210000
30.89909878,54.43984546,12.55395849,17.25875069,0.793589397,95.62543486,2.37368042,1.961847462,289.5253283,47.19526682,98148.81783,2016,May Average,LiaoNing,210000
32.01443755,47.20395711,11.46777623,14.69273333,0.870090439,97.56597416,1.103197416,2.747060465,294.4398682,59.8712708,98011.26153,2016,Jun Average,LiaoNing,210000
31.63950688,47.32714129,8.732265566,12.31914779,0.794590648,81.60070918,-0.249737434,2.052231558,296.8026727,72.34466917,98119.71721,2016,Jul Average,LiaoNing,210000
23.47073818,37.84085721,8.659245312,13.15818605,0.708146537,69.80571343,0.479122781,-1.052454113,296.5681635,65.83889422,98240.63781,2016,Aug Average,LiaoNing,210000
28.87357158,44.29736486,11.9473509,16.2218062,0.770383462,65.22063359,0.186027907,0.658674935,290.7725137,72.27322016,98805.21324,2016,Sep Average,LiaoNing,210000
36.83298191,53.87509977,14.60337284,23.38937634,0.829942986,49.58564441,0.791261815,-0.676773693,282.2012898,57.27823706,99538.02644,2016,Oct Average,LiaoNing,210000
52.20517726,75.6563845,27.87017209,29.26298295,0.975900775,38.83259638,1.186937468,-0.905085271,271.9244052,58.99049664,99718.20004,2016,Nov Average,LiaoNing,210000
62.96192348,89.31563741,35.91496074,34.64042611,1.264391098,33.08908477,1.639052763,-1.676019005,267.2312688,64.063995,99887.7193,2016,Dec Average,LiaoNing,210000
59.83942486,85.32751688,35.25031358,32.77483921,1.218317079,39.00582846,1.898791698,-2.333769442,264.0097089,60.26059565,99962.07239,2017,Jan Average,LiaoNing,210000
15.28991228,20.04352749,14.60889087,6.961119018,0.405677432,45.16831205,3.580978561,-0.534434958,255.4896016,61.794528,90549.34456,2013,Jan Average,NeiMengGu,150000
10.17691679,13.94700624,9.559255256,4.757891707,0.322598286,52.06779068,3.676712273,-1.062127252,258.1699767,58.24538781,90452.99297,2013,Feb Average,NeiMengGu,150000
14.12482276,19.19957412,6.949502343,3.898825282,0.239248322,61.21451582,3.879994065,-1.693558526,268.5568531,50.51585962,90046.21836,2013,Mar Average,NeiMengGu,150000
21.76714169,26.07702044,4.116290597,2.924203207,0.218547719,70.02353226,2.628326243,-2.666992845,276.0659597,47.56750588,89878.04129,2013,Apr Average,NeiMengGu,150000
37.45825894,42.05080497,5.32277841,3.112940998,0.24429988,72.0703653,2.378670174,-0.076889118,288.8434743,36.28519912,89584.59258,2013,May Average,NeiMengGu,150000
28.15485039,31.70172371,6.438675993,3.470359716,0.278560176,75.98444034,0.716205187,0.44969305,292.9644788,46.63809838,89454.42315,2013,Jun Average,NeiMengGu,150000
23.54405019,26.7331578,5.813716107,3.702009669,0.190816528,73.24668251,1.134766318,0.400900234,295.7670581,48.93870906,89224.24559,2013,Jul Average,NeiMengGu,150000
19.87086599,22.92137353,5.556255827,3.615982764,0.212994782,66.16367104,1.184734171,-0.226117534,293.9609527,51.46390398,89496.25885,2013,Aug Average,NeiMengGu,150000
22.09521707,26.16509403,6.425580682,4.583336016,0.242152166,62.64719152,1.81107768,0.822123419,287.3470579,45.18240316,90113.65375,2013,Sep Average,NeiMengGu,150000
22.36594184,27.98218518,8.742378306,6.23128309,0.280999023,52.89002145,1.822806353,-0.300073752,279.0701939,48.07302922,90608.90571,2013,Oct Average,NeiMengGu,150000
10.88217095,16.09188214,8.787531813,5.198246519,0.306996231,51.43678466,4.399299093,-1.8984029,269.5005813,55.13748377,90410.79041,2013,Nov Average,NeiMengGu,150000
10.53164295,16.05948782,10.97690958,6.236915083,0.393733046,45.63289698,3.872171516,-1.812251264,261.801262,60.84176523,90555.17592,2013,Dec Average,NeiMengGu,150000
12.0155902,18.38160295,13.24488878,7.168133199,0.403352972,44.10746108,4.011475723,-0.555640896,259.7222522,53.28235438,90451.89967,2014,Jan Average,NeiMengGu,150000
26.51150441,34.94682172,15.06423979,8.486351914,0.471385588,48.36572873,1.588902905,-0.195823865,259.7427697,62.85315939,90635.33164,2014,Feb Average,NeiMengGu,150000
14.83995864,22.14036357,8.422141223,4.653067855,0.304922044,61.09197764,1.918063712,-1.393093139,271.3593159,46.75769977,90339.68351,2014,Mar Average,NeiMengGu,150000
26.22474677,33.04394634,5.792924875,3.76506024,0.273941421,69.2757149,1.057385972,-0.377550594,282.811208,32.40071624,90222.2382,2014,Apr Average,NeiMengGu,150000
